hwWKfsRoMSDw5GMaZq-gMg,Smith & Wollensky,101 Arlington St,Boston,3.5,436,0,140,492,0.22152,42.3496357,-71.0700958
hx3dIlQBMOw1eYDqi6lS5Q,Jimmy John's,512 Park Dr,Boston,3.0,32,0,16,48,0.25,42.3475667218,-71.1058800561
hy2qy7490KUvN00FgDobUA,Family Affair Restaurant & Catering,554 Columbia Rd,Boston,5.0,17,1,108,148,0.42188,42.316451,-71.066225
hzMJ_Ldfn0J2742WJ2tX4A,Brookstone,100 Huntington Ave,Boston,3.0,15,0,76,96,0.44186,42.347029,-71.0778969
i-rWTCLX6mEacharFzqD-g,Walsh Wine & Spirits,313 Washington St,Brighton,3.5,20,1,20,36,0.35714,42.349152,-71.151548
i1TdkHSzm5JWmkXExImnrw,Five Guys,263 Huntington Ave,Boston,3.5,68,1,48,36,0.57143,42.3422007004,-71.0861283712
i3JL7GDlIxdgZSHo8Y_2Jw,Mass Eye and Ear at Longwood,800 Huntington Ave,Boston,3.5,7,1,128,124,0.50794,42.3328618656,-71.1075
i4MuS_0MO_VxTRXp-tHK9A,Mantra Restaurant,52 Temple Pl,Boston,2.5,245,0,220,412,0.3481,42.3551839,-71.0615221
iAjaHwODOTmhR2yxlsD-Bg,Lala Rokh,97 Mt Vernon St,Boston,3.5,295,0,96,268,0.26374,42.3579426,-71.0697412
iB7IkPlmaS9McznfMUvD-A,Herrera's Burritos,8 Park Plz,Boston,3.0,39,0,140,312,0.30973,42.3513948,-71.0660574
iFjzY8M7AQcoUKjZ-CJGeQ,Chateau Kabob,789 Adams St,Boston,3.0,17,0,320,1320,0.19512,42.2832364,-71.0557955
iFrhmMey3APwRSOkLHdulQ,Garden Halal Meat,96 Blackstone St,Boston,4.0,24,1,184,548,0.25137,42.3614538,-71.0563643
iGVijggpUWsp2R5YjyK6Fw,Chung Wah Hong Market,55 Beach St,Boston,3.0,7,0,164,256,0.39048,42.3512076,-71.0607755
iHML6NwJvQqQ-D4anm1d7A,Eastern Mountain Sports,855 Boylston St,Boston,3.5,17,0,16,16,0.5,42.3488361,-71.0831567
iIPnX5-vpaiwPrT1dYm-xw,The Greenhouse Apartments,150 Huntington Ave,Boston,3.0,22,1,356,1388,0.20413,42.3444878,-71.0823684
iJ84NfZx0-34Kfskq380jQ,Papa Gino's Pizzeria,1270 River Street,Hyde Park,2.0,18,1,136,528,0.20482,42.255668,-71.123935
iJUP4ctCFxMXvzqGDBe-oQ,Hi-Fi Pizza Pie,1508 Dorchester Ave,Dorchester,3.5,27,0,188,740,0.20259,42.2993781,-71.0600672
iQpAhzdLge0RHOeKjYtuyA,Bally Total Fitness,17 Winter St,Boston,2.5,20,0,16,8,0.66667,42.3558486,-71.0612878
iQtGgTuPT7Zb_AHtLxl5sw,Taqueria Jalisco,291 Bennington St,Boston,4.5,366,1,392,408,0.49,42.3786932,-71.0281803
iQyKo3VDNzRbGQPAqFkZPA,China King,60 Beach St,Boston,3.5,155,1,232,668,0.25778,42.3514798,-71.0601535
iSxMx6bokjSx1c0MVWDXbQ,New Market Pizza & Grill,850 Massachusetts Ave,Boston,3.5,61,1,332,1060,0.23851,42.3320976,-71.07102
iThxuc7OSK7hu2VXM2TEZQ,CVS Pharmacy,468 Blue Hill Avenue,Dorchester,3.5,5,1,140,500,0.21875,42.3088,-71.081858
i_9BuTE40SaUqMDfrT3cnA,Moby Dick,269 Huntington Ave,Boston,3.5,149,1,156,216,0.41935,42.3420972,-71.0861123
ibKbQPuxOxT2TmyjOkEiqQ,Pavement Coffeehouse,1243 Commonwealth Ave,Allston,3.0,112,1,156,464,0.25161,42.3502369774,-71.1318520247
iczbR_n2umpkpkGk0d4ukg,Flames Restaurant II,746 Huntington Ave,Boston,3.5,194,1,356,1024,0.25797,42.3336656,-71.1055472
igO5wbUsQPl_qKGnFD7SEA,JP Licks,1618 Tremont St,Mission Hill,3.5,113,1,320,644,0.33195,42.3337984334,-71.1041966021
igw1ceRiFVnpSY-oQ6hWvA,Prime Time Pizza & Subs,146 Belgrade Ave,Boston,4.0,5,0,0,104,0.0,42.2862508,-71.1367697
ih-saAvIufjbbthenv8w5w,Davide Restaurant,326 Commercial St,Boston,3.0,107,0,40,64,0.38462,42.3654203,-71.0511169
iizuoDy3clFVesyhl2IzFg,Subway,162 Harvard Ave,Boston,2.5,22,1,0,32,0.0,42.3515815345,-71.1314545773
ijIH1e_JvbDiGiwCyopQzg,Breezeway Bar & Grill,153 Blue Hill Ave,Roxbury,3.5,6,0,128,280,0.31373,42.3194704,-71.0777847
imBg1-qcZ9Wwvw8KsQBcUg,The Ginger Man,148 State St,Boston,4.0,108,1,60,64,0.48387,42.3593454,-71.0542107
inAEY3i1hYR4BlJfPgKFPw,Santouka Back Bay,66 Hereford St,Boston,4.0,593,1,220,232,0.48673,42.3484762871,-71.0854271427
innENFKqAwxTfFmt68oDbg,Wally's Cafe,427 Massachusetts Ave,Boston,4.0,302,1,40,44,0.47619,42.3406791,-71.082284
irTusp4eF-PoyDiqqtdzdg,Subway,1122 Boylston St,Boston,2.0,15,0,220,500,0.30556,42.3467251,-71.0888447
ituXZR0MAq5SxKW5lSlrdg,Burger King,944 Bennington Street,East Boston,1.5,25,1,316,400,0.44134,42.3862647,-71.009614
iuvMYP6c_CRGekBT3WeVdQ,Bruegger's Bagels,7 School St,Boston,3.0,147,1,312,480,0.39394,42.3575984965,-71.0585601
j29GYZxg7r4S5zOQOF1dfA,Crate & Barrel,1 S Market St Ste 140,Boston,4.0,8,0,32,20,0.61538,42.3603628,-71.0548148
j2IihWisJmt_UGr0xgKtGA,Wild Greens,100 Federal St,Boston,3.5,17,0,48,80,0.375,42.3551636,-71.0558652
j3OFRX21nSdFt19-Xxx7Tw,Burger King,210 Brighton Ave,Allston,2.5,27,1,52,100,0.34211,42.353024,-71.1349848
j4GcfVzq1BCXGoPtNGOtgg,Cafe Polonia,611 Dorchester Ave,South Boston,4.5,450,1,244,308,0.44203,42.3288102,-71.0571358
j5XfQc5o6aqlYC7XRhuY9Q,Himalayan Bistro,1735 Centre St,West Roxbury,4.0,286,1,628,1076,0.36854,42.2873419105,-71.1497354507
j7CMOTyf3WHs8hmbpqiL4A,Artu,89 Charles St,Boston,3.5,176,0,176,472,0.2716,42.3586901,-71.0705299
jARXdEubmCxBtN55PYVd7w,Capo Restaurant,443 West Broadway,Boston,3.5,340,1,40,32,0.55556,42.3360852,-71.0470839
jAb752DtlV5574LwZ3UleQ,Amelia's Taqueria,180 Brighton Ave,Allston,3.5,110,1,220,276,0.44355,42.3530566,-71.1336404
jCA7fqR2W3Tbkq58bVSV7A,Tasty BBQ,417 Washington St,Boston,3.5,27,1,96,144,0.4,42.3558635,-71.0604975
jFdpAmvC-7n5nMtroL1u1Q,Licki Licki,1095 Commonwealth Ave,Boston,3.0,6,0,60,128,0.31915,42.3527439,-71.1254466
jFlxIMQ_L33R5tZnzylztg,When Pigs Fly,613 Centre St,Jamaica Plain,4.5,41,1,116,312,0.27103,42.3144123,-71.1141383
jIxhHWqxKd5ZWBIEmsFxWQ,Citrus & Salt,142 Berkeley St,Boston,4.0,554,1,260,748,0.25794,42.348728,-71.072284
jKwIJVj4GYd2jwqQSbgfCw,Prairie Star,111 Dartmouth St,Boston,3.5,7,0,0,8,0.0,42.3464672,-71.0753527
jL0KjoMc2fPq8whe-EVDuQ,Happy Garden Chinese,377 Washington St,Brighton,2.0,147,0,332,968,0.25538,42.3492979,-71.1542806
jM2kEvaS3prRV8PAyeva3Q,Dunkin',4610 Washington St,Roslindale,1.0,12,1,184,432,0.2987,42.2752126397,-71.1395655966
jMpPwZe83RpuTPC7yxDS3Q,Morton's The Steakhouse,2 Seaport Ln,Boston,4.0,353,1,172,208,0.45263,42.34911682,-71.0403496027
jT_kJwwiukHyqZS2_YqB0Q,Tony's Place,188 Baker St,West Roxbury,3.0,80,1,316,356,0.47024,42.2760123,-71.1672475
jXyC3JvKQRdyKcCyGD2AvA,Kelleher's Bar & Grille,1410 Centre St,Roslindale,4.0,37,1,332,352,0.48538,42.2939385,-71.1361482
jaXd3XmWPnohhGG_JXc-sQ,Best Western University Hotel Boston-Brighton,1650 Commonwealth Ave,Boston,3.0,36,0,44,4,0.91667,42.3420701,-71.1440616
jaoV3s6FpbpcfILIdX75QA,Cape-Verdean Liquors,690 Columbia Rd,Dorchester,4.0,5,1,52,100,0.34211,42.3201331,-71.0625492
jeS5zQZHkaMOca2tvSXgbQ,Alexander's Wine Spirits,755 Gallivan Blvd,Dorchester,2.5,11,1,44,156,0.22,42.283901,-71.045029
jgeQYfWOco5GmdeUAVgqlQ,Dollar Tree,1230 Vfw Pkwy,West Roxbury,3.0,8,1,40,108,0.27027,42.2780954,-71.1695451
jhFi0oxdyiyCYK7i-CW59A,Black Seed Cafe & Grill,131 Tremont St,Boston,3.5,249,1,200,856,0.18939,42.3559801397,-71.0623386015
jkle-nzGjtI_mh_vK-OFpA,Peet's Coffee,129 Tremont St,Boston,3.5,17,1,68,40,0.62963,42.356247,-71.061914
jlYm7zGv98TNEPi_iLwkBw,Dragon Chef,411 Washington St,Brighton,2.5,58,0,192,684,0.21918,42.349237,-71.155357
jmbsBt2D4w2A_Mypj_p_5w,Jook Sing Cafe,177 Harrison Ave,Boston,4.0,54,1,108,332,0.24545,42.3491506,-71.0623873
joA7OEK0JqjRT3Qx7c9r-w,Wai Wai Restaurant,26 Oxford St,Boston,3.5,250,1,144,472,0.23377,42.3516767,-71.0602735
joOkAQ7A1lV1YVvnB-3aNg,Winn Cleaners,15 Myrtle St,Boston,2.5,8,1,4,172,0.02273,42.3595415,-71.0651643
jpZIjI-K0fGg5ztx0JYM5Q,North of the Border Mexican Grill,5272 Washington St,Boston,4.5,26,0,16,388,0.0396,42.2592209,-71.1593158
jqcxn2QZjYhCPXiXOrM6Ew,Comella's,1844 Centre St,West Roxbury,3.5,96,1,444,1564,0.22112,42.286156,-71.1539316
jqsHxIOqR80XVw9SBBmmLg,Fazenda Cafe,3710 Washington St,Jamaica Plain,4.0,124,0,88,308,0.22222,42.300254,-71.113069
jvymM8bckHpR3Ccwecy8-Q,Sweet Christopher's,601 Centre St,Jamaica Plain,4.0,14,0,0,12,0.0,42.3148809,-71.1142953
jy1h7IhXrp6KVvgM2Z0law,Shawarma Falafel,26 Province St,Boston,4.5,433,1,172,292,0.37069,42.357013,-71.0597644
k-cxQJXdHpVZs02ECf5tJQ,Cafe Porto Bello,672 E Broadway,South Boston,4.0,153,1,240,484,0.33149,42.3357739,-71.0376067
k0i2aCjPRLd2Oqz6MDholQ,The Paint Bar,248 Newbury St,Boston,4.5,43,0,16,20,0.44444,42.349343,-71.082527
k28Xd9GUwolRI_h1OV0HAg,Kimpton Nine Zero Hotel,90 Tremont St,Boston,4.0,336,1,0,8,0.0,42.3577714991,-71.0605811349
k5WI8U4TsGh9Nm3BfIQdrw,Kennedy Fried Chicken,377 Centre St,Jamaica Plain,4.0,9,0,8,536,0.01471,42.322331,-71.1091112
k7W_o3LpZaxMPWphXGS1MA,Quotes Cafe,200 Massachusetts Ave,Boston,4.0,9,0,192,192,0.5,42.345164,-71.0867268
kAAxv0UWn6e_IIKiM-kqWA,Boschetto Bakery,4172 Washington St,Roslindale,2.5,5,0,92,264,0.25843,42.2877937,-71.1266983
kAJDlVt0ImmP-LO4nmYmsw,Maluken Japanese Restaurant,645 Beacon St,Boston,3.0,103,0,248,340,0.42177,42.3484278,-71.0977677
kCJjrjmuNzREoLajbxMxXA,Boloco,125 Pearl St,Boston,3.5,19,0,84,148,0.36207,42.3549513,-71.0538612
kCSsrvluU3EEhVEydcZT8A,CVS Pharmacy,778 Dudley Street,Dorchester,2.0,9,1,72,176,0.29032,42.317493,-71.0654229
kCV-HKlQRdhAj8HNqGOnHg,Bangkok Pinto,1041 Tremont St,Boston,4.0,109,1,48,268,0.1519,42.3365859,-71.0857814
kJRZuKXMY3pqfunLCzEG7Q,Au Bon Pain,75 Federal St,Boston,3.0,6,0,96,88,0.52174,42.3550712,-71.0567168
kKn9cgdoFgbIE6jZvwQZFw,Primark,10 Summer St,Boston,3.5,271,1,32,28,0.53333,42.3554872,-71.0598981
kMieGsNswaYcBt0H3NfCpg,Jo Jo Taipei,103 Brighton Ave,Allston,3.5,494,0,188,784,0.19342,42.3529634911,-71.1303706411
kNXBd_SW0ij7u3UrjCdPcA,New York Pizza -Boston,224 Tremont St,Boston,3.0,268,1,224,616,0.26667,42.3514513,-71.064616
kPWkKLVXW2iTxCLOJw05VA,Redd's in Rozzie,4257 Washington St,Roslindale,4.0,238,0,32,636,0.0479,42.2855977705,-71.1292432095
kWoGp99Fj8bDTdZaVk3vzA,The Currach Bistro and Pizza,787 Adams St,Boston,4.0,17,0,68,460,0.12879,42.2832783312,-71.0558232665
kWtNTElfL8wZQpaTs6CPlQ,Society On High,99 High St,Boston,2.5,156,1,88,192,0.31429,42.3542438416,-71.0548280727
kXCBLqxFHmYstXO3M6O15Q,Wok n Talk,525 Washington St,Brighton,3.5,55,1,188,272,0.4087,42.3491818,-71.1628381
kZtRAdoLiIXSrNOee9FvXA,Sweet Life Bakery & Cafe,2243 Dorchester Ave,Boston,3.5,206,1,240,420,0.36364,42.2734565735,-71.0677490234
kaDPDgrwblwBRK_PWXRFzg,UBurger,16 North St,Boston,3.5,26,0,20,180,0.1,42.3606309432,-71.0564299831
kdPPNIN3OYprAYlOXZsD8Q,Vaughan Fish & Chips,1 Erie St,Dorchester,3.5,13,1,40,1012,0.03802,42.3032764,-71.0787601
kgJtZ5x2AIQp9o93C2mHNQ,68 Chinese,48 Winter St,Boston,4.0,44,0,248,316,0.43972,42.3560813,-71.0618429
kiEx6SbKY69fgDF-KVpEWA,Casarecce,285 Hanover St,Boston,4.0,92,1,200,544,0.26882,42.3638188413,-71.0546583932
kiLlyo7p0AHLxzAXmGh9jg,My Happy Hunan Kitchen 筷乐湘聚,1926 Beacon St,Brighton,4.5,25,1,124,188,0.39744,42.336447,-71.1497486
km0pPkbvyykGjTGPOKO4sw,Descent,100 Stuart St,Boston,2.5,13,0,8,8,0.5,42.3509731,-71.0658746
kqO9TU1Zl6akXYJieNzvvA,AutoZone,756 Gallivan Blvd,Dorchester,3.5,19,1,48,60,0.44444,42.2850797,-71.0449017
krGUGOtiIA8BQwe2vjllRQ,Kung Fu Tea,334 Massachusetts Ave,Boston,4.0,216,1,248,436,0.36257,42.342518,-71.0843592
ksMh2x5jnnXwlIuy7OuqEA,Bread + Butter,64 Cross St,Boston,3.5,102,0,32,148,0.17778,42.3630470042,-71.0561328148
ktDy_arJjYDZK6N6N6F94A,Caffè Aromi,403 A Centre St,Jamaica Plain,3.5,100,0,12,84,0.125,42.3215968736,-71.1102473658
ktuENeEI0DuZOn18_ff-nA,Boston Red Sox,4 Yawkey Way,Boston,4.0,133,1,84,44,0.65625,42.345842,-71.098782
kv2YduXuMT0zXenst5zAnA,Bella Vista,288 Hanover St,Boston,3.5,297,1,260,588,0.3066,42.3640144,-71.0544428
kxSce-ipaV5GwiN8Ntq2rg,Stoddard's Fine Food & Ale,48 Temple Pl,Boston,3.5,586,0,120,156,0.43478,42.3551842,-71.0616609
l08g9hFjf_tFpdN6w8EpbQ,Corrib Pub & Restaurant,2030 Centre St,West Roxbury,3.0,80,1,180,300,0.375,42.280819,-71.1578725
l1Qm-zqnP8M68tvkJhvr7g,Amazing Video Store,57 Stuart St,Boston,3.5,18,0,24,4,0.85714,42.3512183,-71.064261
l3WhYJjciKbA8_oxiaUu3Q,Blue Nile Restaurant,389 Centre St,Jamaica Plain,4.0,299,1,160,164,0.49383,42.3222059,-71.1096053
l45r09qD9iIkQn9KoKKfuw,Bistro du Midi,272 Boylston St,Boston,4.0,617,1,120,348,0.25641,42.3519814344,-71.0695337077
l4YpEuvIm_RqNXleuDIthw,Ma Maison,272 Cambridge St,Boston,4.5,245,1,304,816,0.27143,42.3609838,-71.0680064
l4oz6u7sAO-cH2k54JnEzA,Just Thai Kitchen,1512A Dorchester Ave,Boston,4.5,18,1,56,72,0.4375,42.2990584,-71.0603654
l6Ye6vPB6ZPZbxVxMMgvPQ,Top Mix Bar & Kitchen,257 Norfolk Ave,Boston,4.0,85,1,220,396,0.35714,42.3237247,-71.0680925
lCsOI7QX2OWZsiqm2teRtQ,Tribe,52 High St,Boston,3.0,59,0,120,184,0.39474,42.3540475,-71.0556874
lDzz-pO3efCGLjbDL18AFw,Playa Bowls,2199 Commonwealth Ave,Brighton,4.0,52,1,68,68,0.5,42.340287,-71.166545
lHDqs3LFJ0MVWFUPOYwcug,Nails Bay Supply,1189 Dorchester Ave,Dorchester,3.0,16,1,20,28,0.41667,42.309757,-71.0581273
lIS_jbFe4KI7VTDsV1X3FA,CVS Pharmacy,2235 Dorchester Avenue,Lower Mills,2.5,16,1,84,244,0.2561,42.27401,-71.068669
lKBwvUYaNDkDUyPrNAHPjQ,Gyroscope,305 Huntington Ave,Boston,4.5,59,1,68,68,0.5,42.3412903,-71.0873545
lL-SMeoEoFF4s213XmJ7ig,Nachlo,1443 Tremont St,Roxbury Crossing,4.0,45,1,72,168,0.3,42.3319624,-71.0967831
lOC7H4kqCmPb2nLa-6qtxg,Bob's Southern Bistro,604 Columbus Ave,Boston,4.0,39,0,8,8,0.5,42.3397664,-71.0824273
lP--mLXE3ea-40d_mDaLQQ,Grass Fed Forest Hills,3698A Washington St,Boston,3.5,20,0,32,32,0.5,42.300553,-71.11269
lPAzwB4vPBqZmaFNH90kiQ,Cafe Bonjour,55 Temple Pl,Boston,4.5,123,1,16,16,0.5,42.3548464,-71.0618248
lUutRoZOtqOgrBuCLdpD-A,Dunkin',155 Spring St,West Roxbury,2.5,21,1,96,220,0.3038,42.2764590193,-71.1667689998
lWSktji5zC68wiaXwRfI5g,Very Berry Frozen Yogurt,1413 Dorchester Ave,Boston,4.0,24,0,24,36,0.4,42.3030878,-71.059454
lX2o7nBmXkTJiojIqVO6PQ,Sabatino's Italian Kitchen,1443 Commonwealth Ave,Brighton,3.5,199,0,156,432,0.26531,42.349068,-71.140068
lcJ9Aaf-NC4233RyLdaq0Q,Cornwall's,654 Beacon St,Boston,3.5,217,1,148,180,0.45122,42.3493386284,-71.0956952465
lcarZ5Oj_pWYoENAEK2t8A,The Bowery Bar,2261 Dorchester Ave,Boston,3.5,101,1,40,8,0.83333,42.273205,-71.068004
lceDKVE-V8dXNFukbpTkbw,Taco Mania,244 Meridian St,East Boston,3.0,9,1,384,420,0.47761,42.3759394,-71.0393188
leBIJOs_IqI_oNDfRZpVFg,Chipotle Mexican Grill,101 Summer St,Boston,3.0,95,1,168,208,0.44681,42.353400967,-71.0580917616
lhpQOYN6JUZFtr_j99e7ZA,Blackjack Pasta Bar,52 Queensberry St,Boston,3.0,210,0,36,40,0.47368,42.3425366,-71.0972706
ljBH1FoYNZ_Ubhfkqvs-Sw,Regina Pizza,353 Cambridge St,Allston,3.5,325,0,276,512,0.35025,42.356104,-71.1324579
lmg2tOsWVlXZtfh2e22gvA,Capitol Coffee House,122 Bowdoin St,Boston,4.0,111,1,156,260,0.375,42.3589365,-71.0627373
lmtIOmqibwOkuU0UVhNN4g,Giga's Pizza,27 Buswell St,Boston,2.0,33,0,32,292,0.09877,42.3474295,-71.1059448
lrwc6n9vRzSjN_TDFnr9vA,David's Instant Shoe Repair,101 Federal St,Boston,5.0,22,1,4,0,1.0,42.355053,-71.0565806
lsqYQYGfpe25wUZk9Wybwg,The Elephant Walk,1415 Washington St,Boston,4.0,192,1,48,172,0.21818,42.34116,-71.070578
lt1ug5EbtOKY2WagY62U3g,Zo Greek,3 Center Plz,Boston,4.5,352,1,20,0,1.0,42.360484,-71.060919
luaKtayzcElYuYAug1oy0A,Rino's Pizza,730 Blue Hill Ave,Dorchester,3.5,22,1,396,900,0.30556,42.2999052,-71.0861231
lytpKU_T-HPIwlZFNna2sg,Wai Style Restaurant,99 Harrison Ave,Boston,3.5,21,0,80,116,0.40816,42.351234,-71.06172
m-V8NID1C7yvnj_RH5GAHA,Vinna Auto Sales Services,100 Newmarket Sq,Roxbury,3.5,6,1,596,1640,0.26655,42.3298382,-71.0681152
m17WJ61LaDQcrHUzOVApaQ,FroyoWorld,157 Harvard Ave,Allston,4.0,100,1,116,132,0.46774,42.3516044617,-71.1317749023
m2OEMNGHDkZQipm2iqCM9g,Noodle Barn,707 Centre St,Jamaica Plain,3.5,198,1,396,480,0.45205,42.3114196,-71.1145908
m5jCNOs6QG75lkzLhMMryA,Artu,6 Prince St,Boston,3.5,383,1,252,516,0.32813,42.3641552,-71.0537464
m7Y37KvgvoEG1s2yslOC4Q,Fenway Health,1340 Boylston St,Boston,3.0,141,1,0,8,0.0,42.3440775,-71.0989879
m9_ghFlVR2Mom0F99fkGNg,BURGERFI,961 Commonwealth Ave,Boston,3.0,111,0,32,28,0.53333,42.351824,-71.119136
mBAwgFBsr6_JMKcC35jXOQ,Dunkin',100 Legends Way,Boston,2.0,9,1,152,176,0.46341,42.3663097,-71.0622259
mCvJutBJp9BjecKiMRW0tw,Johnny D's Fruit and Produce,381 Washington St,Brighton,4.5,123,1,60,128,0.31915,42.3492991,-71.1544049
mI7qw74vuPgf4LJWH3M2oA,Vintage Restaurant and Lounge,72 Broad St,Boston,3.5,160,1,328,708,0.3166,42.3577465,-71.0529824
mJ6wNXXsc5ettMVhrLMv-Q,Popover King,74 Canal St,Boston,4.0,92,0,52,48,0.52,42.3638009,-71.0596544
mKiX2HnrKYANR31PFuY8UQ,Juice Press,131 Dartmouth St,Boston,1.5,6,1,48,156,0.23529,42.3470414,-71.0753582
mM3fi68rKsYV4-fynvSq0g,An Tain,31 India St,Boston,3.5,75,0,208,508,0.2905,42.3582503,-71.0532095
mS8QEXvW4mSJaFQLF7SGjg,Scissors and Pie,225 Newbury St,Boston,4.0,89,0,24,76,0.24,42.3500451,-71.0816149
mS9mf1cR_DY7HYrwKd4P4A,District Pizzeria,270 Babcock St,Boston,2.0,5,0,8,4,0.66667,42.3527409,-71.1213431
mSyHpS4dP_FDR-o8N3ye8Q,Lilly's Gourmet Pasta Express,172 Brighton Ave,Boston,2.5,52,0,28,32,0.46667,42.3529765,-71.1330014
mTyK9-_6CYY6XYAG56c68Q,Carrie Nation Cocktail Club,11 Beacon St,Boston,3.5,345,1,240,328,0.42254,42.35846,-71.061772
mUZ40sXhdom3u-bg9RVFpw,Fresh Catch to Go,1753 Centre St,West Roxbury,4.0,6,0,20,20,0.5,42.287429,-71.1504945
mWglw0wqNq275QA3GXjc_g,Bep Bui,95 Freeport St,Dorchester,5.0,15,1,72,72,0.5,42.3050306973,-71.0575526208
mZgZZGoWzF0okvnxIWBhtQ,Sophia Nail Spa,1868 Centre St,West Roxbury,4.5,35,1,120,436,0.21583,42.285836,-71.1550424232
mZh4fZUoxiQobYEVDq4I4A,Vino Volo,1 Harborside Dr,Boston,3.5,73,1,8,8,0.5,42.363024,-71.025599
m_OqKiD42P3wgSr7EBa9bQ,Thomas Pink,100 Huntington Ave,Boston,2.5,5,0,24,104,0.1875,42.347029,-71.0778969
ma2FTU8Vqpq_TTU2D2NytA,Dunkin',101 Summer St,Boston,3.5,15,1,136,148,0.47887,42.353496,-71.057993
ma644yqggje5Rdkbu1V5oQ,Al's South Street Cafe,179 Essex St,Boston,4.0,207,1,140,136,0.50725,42.3520819,-71.0573908
meznC0oLcwFAeD_3AIyLRw,Figs by Todd English,67 Main St,Charlestown,3.5,381,1,264,604,0.30415,42.3736834,-71.062382
mfVplR2yhNMfTVRkCLh90w,Sports Connection Bar & Grill,560 Dorchester Ave,Boston,4.0,11,1,104,100,0.5098,42.3304495,-71.0567716
mgTgQK47y_SteZWAdFbcXg,Shaw's,75 Spring St,Boston,1.5,7,0,568,956,0.3727,42.2788405233,-71.1630222672
mnFhrH1Fi5GoSuV-5gVpnA,Krasi,48 Gloucester St,Boston,4.5,76,1,16,24,0.4,42.3486717928,-71.084109
mnibqs9MaUg9duyB5Ebhbg,Allandale Farm,259 Allandale Rd,Brookline,4.5,60,1,124,164,0.43056,42.302263,-71.1391265
mo_e9JVwpwQ-cuMbeAliyw,Pret A Manger,855 Boylston St,Boston,4.0,26,0,8,0,1.0,42.34881,-71.083128
moghdY0n6S7FWUL2eL2N5w,Gourmet China House,55 Beach St,Boston,3.5,232,1,128,120,0.51613,42.3513085,-71.0607193
mqAw2nSYWzpZzaTMrbfliA,Wingz And Tingz,10 Fairmount Ave,Hyde Park,2.5,37,0,140,504,0.21739,42.2557648,-71.1208532
mrZhl6xpPiNkiUFyL3Jn1Q,Kennedy Fried Chicken,2360 Washington St,Roxbury,4.0,8,0,116,560,0.1716,42.3294633,-71.0845844
mserJjPhbtgFJVMNI1YT0g,CVS Pharmacy,874 Harrison Avenue,Boston,2.5,19,1,88,256,0.25581,42.3338869818,-71.0761670552
mwBqWoRMUhj-CF2c7vXeNg,Distraction Brewing Company,2 Belgrade Ave,Boston,5.0,15,1,20,20,0.5,42.286798,-71.1303226
n3F0gcdUt1G3TMbl3yDWlw,Honey Dew Donuts,700 Atlantic Ave,Boston,3.0,11,0,180,412,0.30405,42.3518221,-71.055159
n4SHT9HXd-ZUhHO2ADAhBg,Rebecca's Cafe,380 Huntington Ave,Boston,4.0,25,1,256,420,0.3787,42.338772,-71.0889235
n4XrNsqY2Oi1DB7-2hJzTw,Yard House,126 Brookline Ave,Boston-Fenway,3.5,809,1,148,328,0.31092,42.3453025326,-71.1003178239
n6iTeADfaVagZjsoZZ631A,Emmet's Irish Pub & Restaurant,6 Beacon St,Boston,4.0,297,1,448,792,0.36129,42.3582161,-71.0612726
n8ZXK2CkTCwz0pqkuP6dbw,Peking House,160 Dudley St,Roxbury,3.0,18,1,476,1180,0.28744,42.3289266,-71.0829023
n9LQTRjIS7E0jtq6Y-GhpA,Whole Foods Market,181 Cambridge St,Boston,3.5,238,1,700,1600,0.30435,42.3620287971,-71.065476297
n9w2wJIH5lGD-2vAnQvATA,Pockets Billiard Club,981 Bennington St,Boston,2.5,8,1,80,112,0.41667,42.3862747,-71.0074367
nAsrn97QY9ZtjT4NSLMT7g,Spike's Junkyard Dogs,1076 Boylston St,Boston,3.5,152,0,188,800,0.19028,42.3469996,-71.0879785
nBG0C0J7bnBnUMB39F5O-A,Bin 26 Enoteca,26 Charles St,Boston,3.5,289,1,156,388,0.28676,42.3567997336,-71.0697841644
nC7jjDPdHwtinKSXpOHpNw,Blue Smoke Restaurant,1132 Blue Hill Ave,Dorchester,3.0,8,0,36,316,0.10227,42.2855926,-71.0906995
nCP-u3x5a6TKhJ1odHmkbQ,Windy City Pizza,516 Gallivan Blvd,Dorchester,2.5,155,0,352,912,0.27848,42.2827675,-71.0555516
nCy6h-gVVe0nPXzmaowkXw,Pomodoro,319 Hanover St,Boston,4.0,618,0,64,212,0.23188,42.3640961,-71.0541241
nEVMsmylu6x6CpUiat0ELw,Dunkin',111 State St,Boston,4.0,19,1,184,216,0.46,42.3590743,-71.0547982
nEjFzkYcKEjnZr3QaZN9Iw,Viola Lovely South End,1409 Washington St,Boston,4.5,8,1,208,728,0.22222,42.3410702,-71.0702796
nFOn76_mZq5FMQuUUENQiA,Cafe Podima,156 Cambridge St,Boston,3.5,152,1,252,1208,0.1726,42.3610036953,-71.064868
nH0oHxJ8B8kmy5KjHnrpCA,JAK PIZZERIA,50 Maverick Sq,East boston,4.0,8,1,52,228,0.18571,42.3701769,-71.0386686
nHT0Ko-dQ9NSzYuq4jaW8A,Cafe Brazil Bakery,125 Harvard Ave,Allston,3.5,18,1,0,4,0.0,42.3522867,-71.1321838
nHXUkuUy5JAQ0FD4MwKvhQ,Ugi's Pizza,69 Heath St,Jamaica Plain,4.0,5,1,236,552,0.29949,42.3265492,-71.1005434
